DA_ID,Median_Household_Income,latitude,longitude
35202003,49075,43.758264000000004,-79.49098199999999
35202004,78336,43.756505,-79.49617099999999
35202005,56512,43.759763,-79.496488
35202006,61056,43.761215,-79.496593
35202007,76971,43.760983,-79.491979
35202013,54528,43.767022999999995,-79.498343
35202016,44288,43.763329999999996,-79.505144
35202017,38784,43.761967,-79.503304
35202018,30592,43.762547999999995,-79.50925600000001
35202019,55168,43.75978,-79.508984
35202020,64256,43.759122,-79.51210400000001
35202021,48256,43.758019,-79.51129
35202022,61568,43.756875,-79.510538
35202023,64000,43.753402,-79.510338
35202024,74368,43.750789000000005,-79.505911
35202025,74138,43.752562,-79.50273
35202026,52096,43.752146999999994,-79.498811
35202027,86784,43.754989,-79.502418
35202028,68480,43.757093,-79.501763
35202029,56064,43.748159,-79.497873
35202030,60992,43.743978000000006,-79.494744
35202031,49749,43.749896,-79.509591
35202035,49024,43.749404,-79.519277
35202036,33376,43.750982,-79.518353
35202037,46976,43.750632,-79.521449
35202040,49237,43.755924,-79.518676
35202042,35968,43.758175,-79.516827
35202045,49664,43.760799,-79.51770400000001
35202046,55125,43.76247,-79.520103
35202047,77824,43.763544,-79.51780600000001
35202048,60544,43.761094,-79.513764
35202049,69888,43.762906,-79.511981
35202050,58176,43.765782,-79.515454
35202051,46976,43.764988,-79.50944100000001
35202055,40448,43.767291,-79.521107
35202056,73216,43.764413,-79.522589
35202057,68608,43.760459000000004,-79.52602900000001
35202058,67584,43.769353,-79.530102
35202059,59520,43.770178,-79.524487
35202065,50816,43.773909,-79.522786
35202066,59200,43.748228999999995,-79.521252
35202067,55936,43.750078,-79.524111
35202071,50944,43.745148,-79.515263
35202072,81152,43.741366,-79.518194
35202075,68352,43.739909000000004,-79.522235
35202078,62080,43.729233,-79.51349300000001
35202079,81152,43.727318,-79.51256500000001
35202080,65280,43.725983,-79.511489
35202084,56320,43.724790999999996,-79.507276
35202085,47296,43.727615,-79.509252
35202086,50880,43.730846,-79.509915
35202087,18779,43.722288,-79.505491
35202088,42112,43.720014,-79.50623
35202089,51200,43.720766,-79.502837
35202090,47744,43.719666,-79.51639899999999
35202091,74496,43.721575,-79.517792
35202094,72704,43.725396,-79.532873
35202096,46688,43.753332,-79.517253
35202097,41600,43.777590999999994,-79.494576
35202098,63360,43.750894,-79.46515
35202100,100608,43.766308,-79.460787
35202101,88320,43.763999999999996,-79.46037
35202102,67328,43.762082,-79.459877
35202103,49536,43.762758000000005,-79.464318
35202104,46464,43.759980999999996,-79.463573
35202105,86016,43.759502000000005,-79.45801999999999
35202106,95744,43.756732,-79.462041
35202107,80640,43.757194,-79.457111
35202108,75861,43.753344,-79.455361
35202109,86528,43.752334000000005,-79.460359
35202110,83200,43.750713,-79.456524
35202111,193024,43.747293,-79.45203000000001
35202112,79104,43.751515000000005,-79.449741
35202113,86784,43.751058,-79.44528000000001
35202114,88832,43.747606,-79.446214
35202115,91904,43.746697,-79.44309100000001
35202116,123648,43.743415999999996,-79.444692
35202117,64256,43.745138,-79.438774
35202118,72021,43.74217,-79.438076
35202119,50944,43.742748,-79.43626400000001
35202120,66219,43.739489,-79.436054
35202121,105728,43.740581,-79.433152
35202122,184832,43.741687,-79.427173
35202123,103552,43.736385999999996,-79.430098
35202124,232448,43.734914,-79.427679
35202125,79104,43.732440000000004,-79.431303
35202126,277504,43.731658,-79.42639100000001
35202127,99584,43.729861,-79.430044
35202128,165888,43.727786,-79.427883
35202129,79104,43.725305999999996,-79.429452
35202130,66560,43.723832,-79.42894100000001
35202131,44774,43.723409000000004,-79.432422
35202132,44992,43.721447999999995,-79.431916
35202133,89771,43.720109,-79.436252
35202134,116992,43.723698999999996,-79.436025
35202135,58752,43.719713,-79.4388
35202136,29952,43.721333,-79.443794
35202137,29248,43.720859000000004,-79.447568
35202138,82517,43.718435,-79.451358
35202139,65237,43.720681,-79.452303
35202140,61856,43.715996999999994,-79.45280100000001
35202141,88149,43.722526,-79.453947
35202145,53248,43.731424,-79.436836
35202147,46848,43.732143,-79.433996
35202149,87296,43.727706,-79.43431
35202150,80640,43.725776,-79.43430699999999
35202151,80384,43.726704999999995,-79.438996
35202152,62635,43.733596999999996,-79.445014
35202153,84224,43.734653,-79.44192199999999
35202154,54144,43.737043,-79.44510799999999
35202155,66688,43.737248,-79.44724000000001
35202156,128128,43.74065,-79.446488
35202157,97024,43.741377,-79.45049300000001
35202158,164864,43.744958000000004,-79.45023
35202160,68181,43.735534,-79.467148
35202161,90496,43.734971,-79.462773
35202162,52608,43.731662,-79.464588
35202163,57088,43.730053999999996,-79.460077
35202164,69376,43.729382,-79.466249
35202165,62677,43.727554999999995,-79.468649
35202166,61568,43.731454,-79.470501
35202167,73984,43.731944,-79.47951
35202168,47872,43.732665999999995,-79.482292
35202169,46976,43.732084,-79.484858
35202170,59520,43.73346,-79.487573
35202171,61568,43.735433,-79.485439
35202172,50880,43.739384,-79.48674
35202173,54976,43.735653000000006,-79.492182
35202174,74496,43.733314,-79.491791
35202175,78592,43.730908,-79.497364
35202176,82176,43.72936,-79.49624399999999
35202177,73984,43.730455,-79.489367
35202178,65792,43.729301,-79.484706
35202179,44928,43.727009,-79.484881
35202180,56000,43.726579,-79.486775
35202181,50816,43.727825,-79.48212099999999
35202183,68800,43.721697,-79.475256
35202184,53728,43.720045,-79.47929
35202185,57856,43.716561999999996,-79.479125
35202186,83712,43.716654999999996,-79.47705
35202187,96512,43.715629,-79.47374
35202188,81536,43.711317,-79.47298
35202189,59456,43.710392,-79.47689799999999
35202211,98496,43.694856,-79.468719
35202212,66816,43.694849,-79.463072
35202213,75520,43.694677,-79.460584
35202214,82176,43.697037,-79.458781
35202215,60800,43.695195,-79.457126
35202216,67840,43.696148,-79.454669
35202217,64000,43.697351,-79.452366
35202218,67712,43.698839,-79.454849
35202222,56960,43.700222,-79.445826
35202223,74368,43.699728,-79.442773
35202224,67072,43.698655,-79.44235
35202225,49792,43.69789,-79.442025
35202226,59392,43.696405,-79.441028
35202227,44160,43.697107,-79.438675
35202228,91904,43.694771,-79.437351
35202229,75008,43.694069,-79.440071
35202230,77312,43.692188,-79.438575
35202231,42368,43.693911,-79.442492
35202232,59776,43.692125,-79.442335
35202233,67840,43.690288,-79.441519
35202234,69248,43.691731,-79.445601
35202235,49792,43.693734,-79.44611
35202236,42624,43.695589,-79.44616500000001
35202237,49920,43.695593,-79.44382900000001
35202238,59776,43.697358,-79.446126
35202239,49152,43.697028,-79.449282
35202240,73472,43.698794,-79.447962
35202241,20437,43.695325,-79.447941
35202242,31392,43.693979,-79.448413
35202243,60800,43.69473,-79.451488
35202244,74624,43.692361,-79.450987
35202245,56704,43.693373,-79.453936
35202246,63616,43.689966,-79.453224
35202247,57856,43.690543,-79.45032900000001
35202248,60544,43.691916,-79.45546800000001
35202249,44203,43.691783,-79.456553
35202251,53120,43.691431,-79.435763
35202252,62720,43.690785999999996,-79.434388
35202254,274944,43.694693,-79.42966700000001
35202255,104704,43.697496,-79.433972
35202256,192256,43.698194,-79.431731
35202257,42368,43.698581,-79.429361
35202258,107264,43.69963,-79.426454
35202261,140032,43.703114,-79.428666
35202262,38118,43.702403000000004,-79.42416
35202263,53888,43.703671,-79.424283
35202264,63680,43.704412,-79.424376
35202265,52352,43.705528,-79.424362
35202266,34176,43.706114,-79.42492800000001
35202267,63104,43.706734999999995,-79.42254100000001
35202268,83584,43.708188,-79.42483299999999
35202269,304947,43.711169,-79.423489
35202270,59008,43.708989,-79.42951
35202271,174592,43.710578000000005,-79.432141
35202272,157184,43.712508,-79.433003
35202273,72363,43.713972999999996,-79.429813
35202274,57600,43.716105,-79.430542
35202275,20139,43.718329,-79.43119
35202276,139264,43.715590999999996,-79.43410899999999
35202277,61824,43.714698,-79.43890400000001
35202278,72192,43.716284,-79.439254
35202279,45867,43.718202000000005,-79.44130200000001
35202280,23616,43.718115000000004,-79.443876
35202281,64064,43.713164,-79.440861
35202282,57728,43.712948,-79.444387
35202283,87680,43.713338,-79.44820899999999
35202284,62464,43.711999,-79.451307
35202285,52224,43.711812,-79.45756800000001
35202286,88320,43.709162,-79.45568100000001
35202287,78080,43.707017,-79.458591
35202288,88832,43.707778000000005,-79.462692
35202289,82944,43.705987,-79.463144
35202290,51072,43.706165999999996,-79.466472
35202293,74240,43.709906,-79.466014
35202294,83456,43.710149,-79.461824
35202295,74240,43.722008,-79.461166
35202296,58880,43.706274,-79.456735
35202297,79104,43.706105,-79.451246
35202298,87936,43.705519,-79.447506
35202299,74496,43.7087,-79.449939
35202300,69376,43.706784999999996,-79.443588
35202301,78336,43.709196999999996,-79.443685
35202302,151040,43.710159000000004,-79.438825
35202303,84864,43.712818,-79.438142
35202304,218795,43.708077,-79.434043
35202305,92928,43.707035999999995,-79.430696
35202306,145664,43.704565,-79.42989
35202307,86221,43.705951,-79.42800799999999
35202309,231936,43.700905,-79.433898
35202310,123648,43.699684000000005,-79.438449
35202311,52352,43.70106,-79.44014200000001
35202316,56832,43.703613,-79.438654
35202321,80384,43.718399,-79.427075
35202322,75008,43.715433000000004,-79.42671800000001
35202323,150272,43.717387,-79.424378
35202324,215552,43.713871999999995,-79.42503599999999
35202325,385024,43.713128999999995,-79.418677
35202326,220672,43.711366999999996,-79.41464
35202327,310272,43.713984,-79.414387
35202328,196096,43.713189,-79.408484
35202336,172288,43.713696,-79.404247
35202337,105216,43.715246,-79.401312
35202338,95147,43.71711,-79.403123
35202339,51328,43.717837,-79.399856
35202340,130304,43.719673,-79.402642
35202341,297984,43.718309000000005,-79.40638299999999
35202342,94784,43.720261,-79.409285
35202343,175104,43.723093,-79.40779599999999
35202344,157013,43.725190000000005,-79.407636
35202345,79104,43.725592999999996,-79.405025
35202346,54400,43.724389,-79.40351700000001
35202347,59008,43.722642,-79.403316
35202348,224768,43.7244,-79.39755799999999
35202349,410624,43.721796000000005,-79.396627
35202350,121344,43.719352,-79.395661
35202351,423936,43.722732,-79.391401
35202352,339968,43.725739000000004,-79.392854
35202353,197120,43.728424,-79.39294100000001
35202354,217600,43.728903,-79.396286
35202355,151723,43.731676,-79.39437
35202356,205312,43.73041,-79.397747
35202357,269312,43.73312,-79.39680600000001
35202358,196352,43.73162,-79.400134
35202359,102656,43.732803999999994,-79.402565
35202360,158976,43.73106,-79.4056
35202361,183808,43.733629,-79.40669
35202362,59776,43.735054999999996,-79.405908
35202363,180992,43.738208,-79.407652
35202364,319488,43.7384,-79.41081700000001
35202365,215552,43.735353,-79.412678
35202366,186880,43.733565000000006,-79.410494
35202367,169088,43.732499,-79.413964
35202368,200704,43.731747,-79.409894
35202369,180480,43.72968,-79.412983
35202370,186368,43.729779,-79.4091
35202371,190123,43.727677,-79.408316
35202372,161280,43.728533,-79.404829
35202373,47936,43.726989,-79.400607
35202374,107349,43.72898,-79.401064
35202375,136192,43.726721000000005,-79.39795500000001
35202376,203264,43.725499,-79.412134
35202377,128256,43.723857,-79.411426
35202378,105216,43.724152000000004,-79.416715
35202379,85760,43.7199,-79.416001
35202380,167168,43.720403000000005,-79.420743
35202381,239104,43.718337,-79.419903
35202382,234240,43.716726,-79.41642399999999
35202383,240128,43.717996,-79.411777
35202384,313600,43.715478999999995,-79.407213
35202385,233301,43.722811,-79.42111899999999
35202386,120064,43.721639,-79.426618
35202387,286720,43.725282,-79.423331
35202388,198400,43.727151,-79.41849599999999
35202389,189440,43.729487,-79.420439
35202390,187392,43.730182,-79.415692
35202391,161280,43.72716,-79.412708
35202392,167424,43.731961,-79.420856
35202393,165888,43.735183,-79.418679
35202394,187904,43.73529,-79.416031
35202395,65152,43.738945,-79.418236
35202396,283648,43.738656,-79.414523
35202398,92160,43.7436,-79.41731300000001
35202399,260608,43.746103999999995,-79.422046
35202400,257024,43.744136,-79.427429
35202401,115712,43.743592,-79.433318
35202402,86272,43.745914,-79.434428
35202403,59456,43.7527,-79.431905
35202404,60672,43.747868,-79.43849499999999
35202405,62336,43.749697999999995,-79.439095
35202406,50368,43.752947999999996,-79.44228299999999
35202407,27456,43.753387,-79.43889399999999
35202408,79104,43.757437,-79.44194300000001
35202409,61568,43.75666,-79.437967
35202413,188928,43.761289,-79.43097900000001
35202414,106880,43.758924,-79.424971
35202415,124928,43.75656,-79.423344
35202416,92416,43.759124,-79.419376
35202417,110592,43.761519,-79.422001
35202418,121856,43.761274,-79.41703199999999
35202419,116992,43.764307,-79.418419
35202430,43136,43.779874,-79.419461
35202431,48368,43.780995000000004,-79.414102
35202433,39584,43.784344,-79.419165
35202436,58496,43.782429,-79.408537
35202439,72448,43.780891,-79.4042
35202440,62592,43.783741,-79.401555
35202441,90112,43.782841999999995,-79.39630600000001
35202442,103168,43.787296999999995,-79.396055
35202443,81237,43.786296,-79.390529
35202446,99072,43.791487,-79.38641199999999
35202447,138240,43.793983000000004,-79.389974
35202448,127744,43.793628000000005,-79.384613
35202449,125696,43.789294,-79.378367
35202450,108544,43.788395,-79.384761
35202451,100608,43.794536,-79.37531
35202452,122496,43.798124,-79.378022
35202453,77568,43.797562,-79.371866
35202454,77440,43.800371999999996,-79.374038
35202455,105813,43.804004,-79.368051
35202456,96000,43.801967,-79.367003
35202457,107008,43.799725,-79.366
35202458,98560,43.798634,-79.368444
35202459,87808,43.799832,-79.36227
35202460,99072,43.800609,-79.358468
35202461,68096,43.798551,-79.35579200000001
35202462,40704,43.797895000000004,-79.358335
35202466,82176,43.799367,-79.349719
35202467,71253,43.800974,-79.348881
35202468,97536,43.80477,-79.3501
35202469,72960,43.802102000000005,-79.35574100000001
35202472,17783,43.809739,-79.361316
35202475,80640,43.810863,-79.356089
35202476,88832,43.808864,-79.35426600000001
35202477,89216,43.809892,-79.350911
35202478,84736,43.807175,-79.352825
35202479,97024,43.808762,-79.36307
35202480,71424,43.809053999999996,-79.366316
35202481,98560,43.806744,-79.362902
35202482,122624,43.806714,-79.368786
35202483,102400,43.80547,-79.3746
35202484,78336,43.803839,-79.379077
35202485,81792,43.804078000000004,-79.381461
35202486,98048,43.804308,-79.386837
35202487,136192,43.802519000000004,-79.388787
35202491,133632,43.796394,-79.387951
35202492,125184,43.800212,-79.397278
35202493,126208,43.799341,-79.399038
35202494,130944,43.799534,-79.403133
35202495,97536,43.796079999999996,-79.40284799999999
35202496,93696,43.798157,-79.408146
35202497,85888,43.797126,-79.41215
35202498,63552,43.796579,-79.41478000000001
35202499,64128,43.79578,-79.417714
35202500,92416,43.793752000000005,-79.411296
35202501,58880,43.791059000000004,-79.415207
35202502,71680,43.791589,-79.409968
35202503,55424,43.788678999999995,-79.414108
35202504,94208,43.791703000000005,-79.40514300000001
35202507,88064,43.790331,-79.397646
35202508,92928,43.792866,-79.399792
35202509,85248,43.794698,-79.396763
35202510,43136,43.787477,-79.42113
35202511,61056,43.791201,-79.422463
35202512,64640,43.789402,-79.426294
35202513,80128,43.786815999999995,-79.427875
35202514,74240,43.789493,-79.430982
35202515,73984,43.791987,-79.43152099999999
35202516,80555,43.793888,-79.431179
35202517,78080,43.794076000000004,-79.43464399999999
35202522,70400,43.793385,-79.438408
35202523,79360,43.791198,-79.43853100000001
35202529,39595,43.789085,-79.448396
35202534,88832,43.788276,-79.458784
35202535,91776,43.786338,-79.45371
35202547,59456,43.777952,-79.43830600000001
35202548,79701,43.776956,-79.435461
35202549,84224,43.772946000000005,-79.43757099999999
35202550,54528,43.774710999999996,-79.44100999999999
35202551,35456,43.771243,-79.44034599999999
35202553,51328,43.77107,-79.444106
35202554,49088,43.771264,-79.447755
35202555,53120,43.770176,-79.45100000000001
35202560,86016,43.774956,-79.446533
35202564,104832,43.76775,-79.455765
35202565,88832,43.76432,-79.453979
35202566,89344,43.760464,-79.452242
35202567,86955,43.759226,-79.447952
35202568,93440,43.755689000000004,-79.44722
35202569,68736,43.754326,-79.45099300000001
35202570,119808,43.762569,-79.445512
35202571,72533,43.765308000000005,-79.442387
35202572,100608,43.7676,-79.439406
35202573,123648,43.765995000000004,-79.436572
35202574,95616,43.766488,-79.431496
35202575,113664,43.767855,-79.428984
35202576,97792,43.77084,-79.431803
35202577,136960,43.77325,-79.432412
35202583,98304,43.778361,-79.42775
35202584,83200,43.780426,-79.42586800000001
35202585,67840,43.783881,-79.426176
35202586,94976,43.784857,-79.43301
35202587,77056,43.787406,-79.435225
35202588,94976,43.785681,-79.442428
35202589,32192,43.783848,-79.441123
35202590,85632,43.782395,-79.43533000000001
35202591,60416,43.784824,-79.456463
35202592,125184,43.782381,-79.458326
35202593,82176,43.78863,-79.460375
35202594,119552,43.78668,-79.460368
35202597,134400,43.758031,-79.416164
35202598,143872,43.75735,-79.413133
35202599,122112,43.75505,-79.411546
35202600,166400,43.75566,-79.41999399999999
35202605,29024,43.738496000000005,-79.423805
35202606,138240,43.736004,-79.423126
35202608,197120,43.741634999999995,-79.400719
35202611,215040,43.744592,-79.39414599999999
35202612,184832,43.74515,-79.387393
35202613,193536,43.750780999999996,-79.389914
35202614,199168,43.747569,-79.394848
35202615,184320,43.750818,-79.394859
35202616,230912,43.747363,-79.399541
35202617,164864,43.752067,-79.40083100000001
35202618,54784,43.751745,-79.403052
35202619,108800,43.755371999999994,-79.402357
35202620,85132,43.747671000000004,-79.405736
35202621,187904,43.756885,-79.39706899999999
35202622,184832,43.753474,-79.39350400000001
35202623,177920,43.758558,-79.394207
35202627,104064,43.764319,-79.392974
35202628,77824,43.767146999999994,-79.391313
35202629,319488,43.741196,-79.37892
35202630,208384,43.731225,-79.367939
35202636,204288,43.716331,-79.373497
35202637,178688,43.716235,-79.369807
35202638,156672,43.71693,-79.36745400000001
35202639,150528,43.716175,-79.363074
35202640,65088,43.714519,-79.36386
35202641,151040,43.71244,-79.36704
35202642,200192,43.709531,-79.367184
35202643,222720,43.709052,-79.369839
35202644,192000,43.706247,-79.370875
35202645,126464,43.707076,-79.37411
35202646,147712,43.709899,-79.373734
35202647,90061,43.708966,-79.377966
35202648,69717,43.709088,-79.38053599999999
35202649,100352,43.707809000000005,-79.382473
35202650,72277,43.708183,-79.384998
35202653,156160,43.711169,-79.386561
35202654,49536,43.709276,-79.3894
35202655,65408,43.708546999999996,-79.39133199999999
35202656,50304,43.709746,-79.39260999999999
35202657,42880,43.71043,-79.391922
35202666,70272,43.708883,-79.39625500000001
35202669,55040,43.706309999999995,-79.394358
35202670,46496,43.706028,-79.395703
35202671,75337,43.705443,-79.396989
35202672,122624,43.704795000000004,-79.393077
35202673,85184,43.706183,-79.393135
35202674,67413,43.707037,-79.39135300000001
35202675,135680,43.706876,-79.38771899999999
35202676,174592,43.704206,-79.38624899999999
35202677,150016,43.706087,-79.382064
35202678,181504,43.70497,-79.380399
35202679,174592,43.703038,-79.379914
35202680,121600,43.703585,-79.37646099999999
35202681,149504,43.706183,-79.377064
35202682,108800,43.70158,-79.375987
35202683,91904,43.703199,-79.3724
35202684,89472,43.700331,-79.370852
35202685,266240,43.702238,-79.36863000000001
35202686,172544,43.699684999999995,-79.366215
35202687,90112,43.702457,-79.364097
35202688,105856,43.704227,-79.36312099999999
35202689,144384,43.706373,-79.365504
35202690,146176,43.703843,-79.367638
35202691,103680,43.709415,-79.364378
35202694,104192,43.717595,-79.356125
35202695,269312,43.718759999999996,-79.360958
35202699,220160,43.724790999999996,-79.35805500000001
35202700,86528,43.729025,-79.342628
35202701,112640,43.730724,-79.347505
35202702,68181,43.727367,-79.345361
35202703,78848,43.736768,-79.350227
35202704,121088,43.740486,-79.349292
35202705,65536,43.738414,-79.345507
35202706,55040,43.739107000000004,-79.343012
35202707,68352,43.739034000000004,-79.34120300000001
35202712,60096,43.729746,-79.340722
35202722,89472,43.722272,-79.31003100000001
35202727,29824,43.716725,-79.329762
35202733,32544,43.717025,-79.332836
35202735,42304,43.715315000000004,-79.331769
35202736,45440,43.715133,-79.335392
35202739,122112,43.745851,-79.342022
35202741,63168,43.744757,-79.328548
35202742,112896,43.744458,-79.32408000000001
35202743,74086,43.742238,-79.32688
35202744,48384,43.740963,-79.326976
35202745,119680,43.742576,-79.320991
35202746,63104,43.743721,-79.316792
35202747,114432,43.746693,-79.317998
35202748,51328,43.750122,-79.315752
35202749,156160,43.750747,-79.320852
35202750,91392,43.753265999999996,-79.31835799999999
35202751,178944,43.751219,-79.323957
35202752,137728,43.748184,-79.32232900000001
35202753,143616,43.748855,-79.32883100000001
35202756,131755,43.746798999999996,-79.335572
35202757,151296,43.751870000000004,-79.340774
35202758,107520,43.754656,-79.338248
35202760,123648,43.748689,-79.356948
35202761,161280,43.746484,-79.36341999999999
35202762,157696,43.741876,-79.364747
35202763,222720,43.744673999999996,-79.366473
35202764,261632,43.745414000000004,-79.370249
35202765,135680,43.739317,-79.360677
35202767,188416,43.737916999999996,-79.36421999999999
35202768,85760,43.699435,-79.36381899999999
35202769,60288,43.698091,-79.370407
35202770,81664,43.697479,-79.379102
35202771,177664,43.695096,-79.374873
35202772,222208,43.693422,-79.383861
35202773,185344,43.691843,-79.38078399999999
35202774,205568,43.689935,-79.381905
35202775,308224,43.690318,-79.377399
35202776,397312,43.688183,-79.376224
35202777,468992,43.686972,-79.382203
35202778,152064,43.689896000000005,-79.386661
35202779,225024,43.691932,-79.386637
35202787,182272,43.68183,-79.396419
35202788,129536,43.684334,-79.396592
35202789,92416,43.685619,-79.398624
35202790,86400,43.686884,-79.395838
35202791,55744,43.688154,-79.399475
35202792,98731,43.689941,-79.399333
35202797,161792,43.693372,-79.399322
35202798,121088,43.691586,-79.398557
35202799,116992,43.68988,-79.401922
35202800,74368,43.68783,-79.401087
35202801,93696,43.687061,-79.402681
35202802,143360,43.688977,-79.404197
35202803,80128,43.684748,-79.403791
35202804,78665,43.682178,-79.401486
35202805,66816,43.683232000000004,-79.406534
35202806,119040,43.679225,-79.400748
35202807,93824,43.676862,-79.40674399999999
35202808,66048,43.675734000000006,-79.41347900000001
35202809,150272,43.678883,-79.408727
35202810,122368,43.680345,-79.410926
35202811,118272,43.680009999999996,-79.396229
35202812,130048,43.678933,-79.393722
35202813,127744,43.677995,-79.393469
35202814,124501,43.677006,-79.39109499999999
35202817,77019,43.673935,-79.389585
35202818,102656,43.672389,-79.39001800000001
35202819,69888,43.672854,-79.386682
35202820,73472,43.669882,-79.392433
35202821,63872,43.671015000000004,-79.385774
35202823,109875,43.672497,-79.382
35202840,35200,43.662099,-79.37233
35202842,54528,43.662557,-79.370993
35202843,40704,43.663018,-79.368872
35202845,67968,43.66045,-79.368133
35202846,105728,43.660213,-79.36961600000001
35202847,16576,43.659741,-79.3709
35202848,20971,43.659415,-79.372189
35202849,18368,43.659929999999996,-79.373847
35202850,31744,43.65885,-79.37468299999999
35202878,92757,43.675065000000004,-79.386498
35202879,194560,43.681237,-79.386655
35202880,64512,43.686183,-79.409227
35202881,129792,43.688435999999996,-79.40995799999999
35202882,102656,43.690611,-79.411745
35202883,72960,43.689898,-79.414611
35202884,402432,43.693484999999995,-79.41605200000001
35202886,257024,43.693295,-79.419127
35202887,105472,43.695442,-79.421939
35202888,258048,43.697758,-79.42224300000001
35202889,82176,43.696958,-79.4251
35202890,59840,43.694893,-79.42527199999999
35202891,100480,43.693172,-79.424685
35202892,84992,43.700287,-79.423022
35202893,52608,43.701225,-79.420434
35202894,57024,43.702964,-79.420982
35202895,122496,43.700404999999996,-79.415446
35202896,367616,43.698064,-79.418504
35202897,431104,43.696104999999996,-79.41403199999999
35202898,598016,43.696785,-79.41040799999999
35202899,185856,43.69941,-79.409675
35202900,84736,43.700351,-79.407379
35202901,107776,43.702616,-79.41345600000001
35202902,79360,43.70303,-79.408808
35202903,71424,43.70349,-79.406712
35202904,119552,43.703828,-79.40436600000001
35202905,250368,43.701329,-79.402697
35202906,105216,43.704011,-79.399523
35202907,68813,43.704999,-79.401946
35202910,125440,43.701634000000006,-79.39543499999999
35202911,118784,43.703177000000004,-79.393987
35202912,91904,43.703590999999996,-79.389839
35202918,154880,43.702089,-79.384098
35202919,145408,43.700739,-79.382406
35202920,124160,43.6997,-79.381997
35202928,90453,43.699699,-79.39859799999999
35202930,124416,43.695389,-79.400889
35202931,68608,43.696469,-79.403948
35202932,193024,43.698916,-79.40369100000001
35202933,388096,43.693342,-79.40721500000001
35202935,120064,43.705827,-79.41085
35202936,137728,43.708240999999994,-79.41295
35202937,216576,43.706548,-79.414764
35202938,189952,43.704577,-79.41423499999999
35202939,116096,43.706377,-79.417709
35202940,90752,43.704812,-79.419593
35202941,243200,43.708871,-79.419036
35202942,188928,43.709771999999994,-79.414101
35202943,67712,43.713631,-79.39605
35202944,78080,43.715169,-79.397265
35202945,223744,43.716596,-79.394425
35202946,158208,43.715928999999996,-79.39021600000001
35202947,140288,43.712391,-79.388697
35202948,155136,43.712531,-79.382039
35202949,100523,43.711489,-79.380262
35202950,81408,43.712726,-79.375502
35202951,100096,43.71512,-79.376154
35202952,201387,43.713361,-79.371605
35202953,145664,43.740429999999996,-79.441784
35202954,102571,43.738312,-79.441506
35202955,61952,43.736852,-79.439972
35202965,46208,43.693501,-79.515547
35202966,91904,43.695617,-79.51799799999999
35202967,90368,43.693194,-79.519626
35202968,116480,43.692267,-79.52245699999999
35202969,114944,43.698201,-79.52560799999999
35202970,51968,43.699717,-79.523583
35202971,95488,43.701037,-79.529574
35202972,88405,43.697936,-79.530579
35202973,112384,43.691482,-79.533479
35202974,118272,43.691705,-79.529211
35202975,95744,43.689324,-79.52760500000001
35202976,93440,43.687443,-79.523969
35202977,31296,43.686166,-79.52676600000001
35202982,103680,43.687232,-79.520286
35202983,64128,43.687717,-79.515625
35202984,63317,43.683935999999996,-79.522136
35202985,80981,43.680927000000004,-79.51912800000001
35202986,96427,43.681185,-79.524885
35202987,160512,43.678171,-79.519087
35202988,107776,43.680995,-79.516041
35202989,124160,43.679165000000005,-79.512874
35202990,56576,43.68233,-79.51244
35202991,57728,43.681399,-79.510426
35202992,249003,43.672751,-79.519922
35202993,216576,43.673998,-79.528592
35202994,170496,43.678874,-79.53339
35202995,163328,43.676857,-79.535338
35202996,106112,43.682352,-79.536645
35202997,114432,43.683729,-79.530265
35202998,107520,43.687213,-79.532647
35202999,101632,43.689059,-79.537139
35203000,114176,43.68578,-79.538474
35203001,101760,43.680098,-79.542776
35203002,61568,43.679434,-79.547988
35203003,145408,43.676443,-79.545994
35203004,194048,43.675785,-79.540752
35203005,181760,43.671731,-79.54535200000001
35203006,184832,43.669678000000005,-79.537376
35203007,187648,43.667531,-79.543312
35203008,148992,43.667124,-79.548994
35203009,145920,43.670906,-79.551148
35203015,80512,43.764212,-79.56895
35203016,55168,43.762248,-79.571996
35203018,68693,43.761316,-79.57555500000001
35203026,59435,43.759353999999995,-79.588258
35203027,80384,43.758404,-79.590726
35203028,70144,43.757442,-79.59373000000001
35203029,72960,43.757121000000005,-79.591146
35203030,84736,43.755081,-79.590978
35203031,78080,43.754540999999996,-79.594086
35203032,72704,43.752178,-79.59402299999999
35203033,71595,43.749412,-79.593753
35203034,52224,43.749282,-79.596308
35203035,75520,43.747986,-79.59848199999999
35203036,69760,43.745128,-79.598915
35203037,72960,43.746759999999995,-79.602202
35203038,65408,43.746336,-79.603945
35203039,81664,43.752883000000004,-79.600822
35203040,84480,43.754564,-79.601977
35203041,84864,43.754288,-79.60431
35203042,73984,43.75462,-79.607644
35203043,80640,43.756819,-79.601811
35203044,72704,43.75715,-79.598727
35203045,83200,43.755443,-79.597505
35203046,89856,43.752725,-79.59812600000001
35203047,72960,43.739105,-79.60136800000001
35203048,72704,43.738376,-79.59786899999999
35203049,76032,43.73633,-79.596755
35203050,62592,43.734997,-79.596334
35203051,63808,43.734618,-79.59231899999999
35203052,89216,43.736659,-79.593499
35203053,61824,43.739621,-79.591468
35203054,70298,43.739853000000004,-79.595878
35203055,60608,43.7432,-79.59706700000001
35203056,51243,43.74211,-79.58918
